Group.1;Group.2;x
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Erirub;0.496
Car340818-2011-Pass1-Z8-0_tdauda.txt;Erirub;0.813
Car341286-2012-Pass1-Z2-Etang_tdauda.txt;Erirub;0.326
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;Erirub;0.649
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Eumbor;0.997
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Eumbor;0.515
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Eumbor;0.889
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Eumbor;0.403
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;Eumbor;0.998
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Eumbor;0.786
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Eumbor;0.319
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Eumbor;0.594
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Eumbor;0.339
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Eumbor;1
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Eumbor;0.253
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Eumbor;0.565
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Eumbor;0.369
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Eumbor;0.985
Car340818-2011-Pass1-Z8-0_tdauda.txt;Eumbor;0.436
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;Eumbor;0.459
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Eumbor;0.773
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Euptyr;0.227
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Faltin;0.406
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Faltin;0.997
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Fichyp;0.585
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Fichyp;0.2
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Fichyp;0.152
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Fichyp;0.263
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Fichyp;0.129
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Fichyp;0.187
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Fichyp;0.92
Car211339-2019-Pass1-Z1-BMXUS1n6-SM2-1_tdauda.txt;Fichyp;0.14
Car281464-2020-Pass1-Z1-20200731_tdauda.txt;Fichyp;0.237
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;Fichyp;0.313
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Fichyp;0.244
Car340729-2019-Pass2-Z1-327_tdauda.txt;Fichyp;0.198
Car341286-2012-Pass1-Z2-Etang_tdauda.txt;Fichyp;0.107
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Fichyp;0.619
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Fricoe;0.374
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Fricoe;0.465
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Frimon;0.118
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Galgal;0.476
Car340167-2017-Pass3-Z1-0_tdauda.txt;Galgal;0.302
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Grugru;0.992
Car131156-2019-Pass3-Z1-MU201092-S4U04838-S4U04838_tdauda.txt;Grugru;0.847
Car151280-2018-Pass1-H2-0_tdauda.txt;Grugru;0.683
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Grugru;0.991
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Grugru;0.81
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Grugru;0.374
Car340167-2017-Pass3-Z1-0_tdauda.txt;Grugru;0.729
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Grycam;0.534
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Grycam;0.986
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Grycam;0.585
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Grycam;0.294
Car071309-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Grycam;0.227
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;Grycam;0.944
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Grycam;0.185
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Grycam;0.995
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Grycam;0.867
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Grycam;0.353
Car242046-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Grycam;0.596
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Grycam;0.683
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Grycam;0.36
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Grycam;0.52
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Grycam;0.708
Car340167-2017-Pass3-Z4-0_tdauda.txt;Grygry;0.996
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Grysp;0.746
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Grysp;0.913
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Grysp;0.424
Car340319-2015-Pass1-G2-16701_tdauda.txt;Grysp;0.21
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Grysp;0.494
Car340818-2011-Pass1-Z8-0_tdauda.txt;Grysp;0.366
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Haeost;0.394
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Haeost;0.38
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Haeost;0.478
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Haeost;0.53
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Haeost;0.527
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Haeost;0.333
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Haeost;0.584
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Haeost;0.253
Car380650-2018-Pass1-Z2-L2003738-_tdauda.txt;Haeost;0.174
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Hiepen;0.343
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Homsap;0.975
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Homsap;0.796
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Homsap;0.468
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;Homsap;0.925
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Homsap;0.821
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Homsap;0.39
Car250250-2017-Pass2-Z1-BatLog_tdauda.txt;Homsap;0.327
Car281464-2020-Pass1-Z1-20200731_tdauda.txt;Homsap;0.407
Car291579-2019-Pass2-Z11-013740_tdauda.txt;Homsap;0.739
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Homsap;0.931
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Homsap;0.564
Car340167-2017-Pass3-Z1-0_tdauda.txt;Homsap;0.606
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Homsap;0.438
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Hylarb;0.438
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Hylarb;0.389
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Hylarb;0.487
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Hylarb;0.677
Car340167-2017-Pass3-Z4-0_tdauda.txt;Hylarb;0.928
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Hylmer;0.999
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Hylmer;0.718
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Hylmer;0.274
Car250250-2017-Pass2-Z1-BatLog_tdauda.txt;Hylmer;0.264
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Hylmer;0.538
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Laglag;0.888
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Laglag;0.793
Car340167-2017-Pass3-Z4-0_tdauda.txt;Laglag;0.73
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Lagmut;0.318
Car251175-2017-Pass1-Z1-BatLog_tdauda.txt;Lagmut;0.348
Car340167-2017-Pass3-Z4-0_tdauda.txt;Lagmut;0.514
Car340167-2017-Pass3-Z4-0_tdauda.txt;Lansen;0.283
Car011306-2020-Pass1-Z1-SMM-U2S03_tdauda.txt;Lincan;0.348
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Lincan;0.293
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Lincan;0.138
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Lincan;0.22
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Lincan;0.259
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Lincan;0.587
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Lincan;0.246
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Lincan;0.132
Car151280-2018-Pass1-H2-0_tdauda.txt;Lincan;0.259
Car151310-2018-Pass1-Z1-DARNIS-15PNRAUB-10_tdauda.txt;Lincan;0.179
Car170818-2016-Pass1-Z19-MU101535-SM303365_tdauda.txt;Lincan;0.333
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Lincan;0.964
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Lincan;0.526
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Lincan;0.819
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Lincan;0.19
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Lincan;0.363
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Lincan;0.424
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Lincan;0.463
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Lincan;0.25
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Lincan;0.556
Car331423-2017-Pass1-Z1-SMMU1-S4U02933_tdauda.txt;Lincan;0.414
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Lincan;0.287
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Lincan;0.578
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Lincan;0.913
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Lincan;0.874
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Lincan;0.712
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Lincan;0.173
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Lincan;0.825
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Lincan;0.238
Car340818-2011-Pass1-Z8-0_tdauda.txt;Lincan;0.156
Car341286-2012-Pass1-Z2-Etang_tdauda.txt;Lincan;0.128
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Loclus;0.389
Car340167-2017-Pass3-Z4-0_tdauda.txt;Loclus;0.907
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Loclus;0.318
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Loclus;0.754
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Locnae;0.16
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Locnae;0.766
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Locnae;0.236
Car170045-2018-Pass10-Z1-1-S4U05166_tdauda.txt;Locnae;0.165
Car170817-2016-Pass1-Z20-MU104331-SM303326_tdauda.txt;Locnae;0.28
Car242046-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Locnae;0.475
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;Locnae;0.556
Car340818-2011-Pass1-Z8-0_tdauda.txt;Locnae;0.31
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Locnae;0.575
Car011306-2020-Pass1-Z1-SMM-U2S03_tdauda.txt;Loxcur;0.393
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Loxcur;0.606
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;Loxcur;0.252
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Loxcur;0.457
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Loxcur;0.369
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Loxcur;0.759
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Loxcur;0.527
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Loxcur;0.494
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Lularb;0.667
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Lularb;0.941
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Lularb;0.79
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Lularb;0.373
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Lularb;0.877
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Lularb;0.355
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Luslus;0.146
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Lusmeg;0.489
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Lusmeg;0.575
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Lusmeg;0.703
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Lusmeg;0.549
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Lusmeg;0.381
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Lusmeg;0.817
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Lusmeg;0.928
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Lusmeg;0.332
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Lusmeg;0.761
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Lusmeg;0.744
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Lusmeg;0.8
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Lusmeg;0.626
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Lyrple;0.529
Car200014-2018-Pass2-Z2-017607_tdauda.txt;Lyrple;0.692
Car242046-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Lyrple;0.781
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Lyrple;0.676
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;Lyrple;0.892
Car300639-2012-Pass2-Z1-la_tdauda.txt;Lyrple;0.205
Car340167-2017-Pass3-Z4-0_tdauda.txt;Lyrple;0.996
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Lyrple;0.767
Car340319-2015-Pass1-G2-16701_tdauda.txt;Lyrple;0.674
Car340818-2011-Pass1-Z8-0_tdauda.txt;Lyrple;0.472
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Milmig;0.321
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Monsax;0.128
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Motcin;0.179
Car300639-2012-Pass2-Z1-la_tdauda.txt;Motcin;0.324
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Motfla;0.387
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Musstr;0.405
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Musstr;0.187
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Nemsyl;0.947
Car011306-2020-Pass1-Z1-SMM-U2S03_tdauda.txt;noise;0.999
Car030612-2019-Pass2-Z1-014864-GYEON_tdauda.txt;noise;0.995
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;noise;1
Car050164-2019-Pass1-Z1-17131256-0_tdauda.txt;noise;0.998
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;noise;1
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;noise;0.805
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;noise;0.977
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;noise;0.998
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;noise;0.933
Car071309-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;noise;0.989
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;noise;0.991
Car080322-2019-Pass1-Z2-Edese_tdauda.txt;noise;1
Car080322-2019-Pass1-Z2-Hoeve_tdauda.txt;noise;0.996
Car090427-2017-Pass2-Z2-19L_tdauda.txt;noise;0.994
Car090428-2017-Pass2-C2-19F_tdauda.txt;noise;0.999
Car100825-2019-Pass1-Z1-AM20-0_tdauda.txt;noise;1
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;noise;0.896
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;noise;0.703
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;noise;1
Car131156-2019-Pass3-Z1-MU201092-S4U04838-S4U04838_tdauda.txt;noise;1
Car131212-2017-Pass1-Z1-MC1-1627_tdauda.txt;noise;0.926
Car131284-2020-Pass4-Z2-14JUILLET_tdauda.txt;noise;0.772
Car151280-2018-Pass1-H2-0_tdauda.txt;noise;0.986
Car151310-2018-Pass1-Z1-DARNIS-15PNRAUB-10_tdauda.txt;noise;0.995
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;noise;1
Car170045-2018-Pass10-Z1-1-S4U05166_tdauda.txt;noise;0.896
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;noise;1
Car170483-2020-Pass1-Z1-S4U09247_tdauda.txt;noise;0.992
Car170517-2019-Pass1-B1-OB-1_tdauda.txt;noise;0.998
Car170817-2016-Pass1-Z20-MU104331-SM303326_tdauda.txt;noise;1
Car170818-2016-Pass1-Z19-MU101535-SM303365_tdauda.txt;noise;1
Car170818-2016-Pass1-Z33-MU102456-SM303365_tdauda.txt;noise;1
Car171552-2019-Pass39-Z1-1-S4U05133_tdauda.txt;noise;0.998
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;noise;0.869
Car180417-2018-Pass2-F1-18PAL18-1_tdauda.txt;noise;0.564
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;noise;0.997
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;noise;0.984
Car200014-2018-Pass2-Z2-017607_tdauda.txt;noise;0.814
Car201600-2016-Pass1-Z2-VC2-016817-AJJAC_tdauda.txt;noise;0.976
Car210997-2019-Pass1-A2-20190630_tdauda.txt;noise;0.888
Car211151-2020-Pass10-Z1-20200506_tdauda.txt;noise;0.987
Car211339-2019-Pass1-Z1-BMXUS1n6-SM2-1_tdauda.txt;noise;0.997
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;noise;0.998
Car221112-2015-Pass1-Z2-I-HB2007-017598_tdauda.txt;noise;0.999
Car242046-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;noise;0.873
Car250250-2017-Pass2-Z1-BatLog_tdauda.txt;noise;1
Car251175-2017-Pass1-Z1-BatLog_tdauda.txt;noise;1
Car260361-2018-Pass1-H2-1623-1263-0_tdauda.txt;noise;0.995
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;noise;0.982
Car261120-2020-Pass1-Z1-298-20200717_tdauda.txt;noise;0.607
Car281464-2020-Pass1-Z1-20200731_tdauda.txt;noise;0.998
Car290882-2020-Pass2-Z1-0_tdauda.txt;noise;0.999
Car291579-2019-Pass2-Z11-013740_tdauda.txt;noise;0.998
Car291608-2020-Pass1-Z1-009870-SAUSS_tdauda.txt;noise;0.998
Car291658-2019-Pass2-Z1-003760_tdauda.txt;noise;0.987
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;noise;0.999
Car300427-2017-Pass1-Z1-XU101444-017508_tdauda.txt;noise;0.96
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;noise;0.993
Car300639-2012-Pass2-Z1-la_tdauda.txt;noise;0.976
Car300962-2020-Pass1-Z1-EDEN1_tdauda.txt;noise;0.988
Car310496-2019-Pass2-Z1-Castanxt-20190821_tdauda.txt;noise;1
Car320853-2018-Pass1-Z5-164R_tdauda.txt;noise;1
Car330110-2014-Pass2-B1-OB-1_tdauda.txt;noise;0.97
Car330753-2020-Pass1-Z2-MU109631-S4U02911_tdauda.txt;noise;0.995
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;noise;1
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;noise;0.998
Car331423-2017-Pass1-Z1-SMMU1-S4U02933_tdauda.txt;noise;0.948
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;noise;0.997
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;noise;0.992
Car340133-2020-Pass1-Z14-9388_tdauda.txt;noise;0.963
Car340166-2019-Pass1-Z4-1715-0_tdauda.txt;noise;0.999
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;noise;0.405
Car340167-2017-Pass3-Z1-0_tdauda.txt;noise;1
Car340167-2017-Pass3-Z4-0_tdauda.txt;noise;0.99
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;noise;0.528
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;noise;0.993
Car340248-2017-Pass2-Z1-Peersonic-0_tdauda.txt;noise;0.991
Car340319-2015-Pass1-G2-16701_tdauda.txt;noise;0.974
Car340331-2017-Pass2-Z3-017933_tdauda.txt;noise;0.658
Car340334-2019-Pass1-Z6-015652L_tdauda.txt;noise;0.999
Car340526-2016-Pass1-Z4-015652_tdauda.txt;noise;0.979
Car340543-2020-Pass1-Z1-34ESP13-22_tdauda.txt;noise;0.995
Car340546-2016-Pass2-Z1-BET-34ESP301-1_tdauda.txt;noise;1
Car340580-2012-Pass1-Z1-GrabelsCarrefourBuisson0_tdauda.txt;noise;0.304
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;noise;1
Car340699-2011-Pass1-Z1-0_tdauda.txt;noise;0.999
Car340729-2019-Pass2-Z1-327_tdauda.txt;noise;0.994
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;noise;0.988
Car340818-2011-Pass1-Z8-0_tdauda.txt;noise;0.927
Car341286-2012-Pass1-Z2-Etang_tdauda.txt;noise;0.113
Car350992-2016-Pass1-Z5-12-160812_tdauda.txt;noise;0.968
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;noise;0.996
Car370737-2018-Pass1-Z1-VC1-S4U00301_tdauda.txt;noise;0.994
Car370800-2018-Pass2-Z1-VC117733_tdauda.txt;noise;0.999
Car370981-2018-Pass1-Z1-VC117733_tdauda.txt;noise;0.991
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;noise;0.998
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;noise;0.955
Car380047-2018-Pass2-Z3-L2-003738-_tdauda.txt;noise;0.588
Car380650-2018-Pass1-Z2-L2003738-_tdauda.txt;noise;0.544
Car380701-2019-Pass1-Z1-102193-010614_tdauda.txt;noise;0.996
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Numpha;0.152
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Numpha;0.703
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Numpha;0.781
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Numpha;0.905
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Numpha;0.859
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Numpha;0.936
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Nycnyc;0.56
Car100825-2019-Pass1-Z1-AM20-0_tdauda.txt;Nycnyc;0.386
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Nycnyc;0.391
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Nycnyc;0.229
Car251175-2017-Pass1-Z1-BatLog_tdauda.txt;Nycnyc;0.71
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;Nycnyc;0.653
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Nycnyc;0.155
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Nycnyc;0.456
Car340167-2017-Pass3-Z4-0_tdauda.txt;Nycnyc;0.698
Car340729-2019-Pass2-Z1-327_tdauda.txt;Nycnyc;0.316
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Nycnyc;0.623
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Oecpel;0.513
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Oecpel;0.744
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Oenoen;0.211
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Otusco;0.999
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Otusco;0.126
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Otusco;0.844
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Otusco;0.625
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Otusco;0.277
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Panbia;0.401
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Parmaj;0.337
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Parmaj;0.438
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Parmaj;0.267
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Parmaj;0.322
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Parmaj;0.475
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Parmaj;0.189
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Parmaj;0.671
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Pasdom;0.991
Car340167-2017-Pass3-Z4-0_tdauda.txt;Pelesc;0.371
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Pelrid;0.486
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Pelrid;0.427
Car340167-2017-Pass3-Z1-0_tdauda.txt;Pelrid;0.116
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Phacol;0.646
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Phacol;0.449
Car151280-2018-Pass1-H2-0_tdauda.txt;Phacol;0.111
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Phacol;0.206
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;Phacol;0.661
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Phacol;0.172
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Phacol;0.467
