Group.1;Group.2;x
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Delurb;0.984
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Delurb;0.895
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Delurb;0.496
Car-601361-2020-Pass1-Z1-VC1_tdauda.txt;Denmaj;0.183
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Denmaj;0.657
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Denmaj;0.981
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Denmaj;0.831
Car440340-2020-Pass1-Z3-1LA3_tdauda.txt;Denmaj;0.947
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Denmaj;0.983
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Denmaj;0.426
Car470028-2017-Pass1-Z1-CEN2-S2U17907_tdauda.txt;Denmaj;0.436
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Denmaj;0.538
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Denmaj;0.816
Car490904-2019-Pass12-Z1-0_tdauda.txt;Denmaj;0.384
Car491081-2018-Pass1-G1-LPO85.3-013815_tdauda.txt;Denmaj;0.808
Car491081-2019-Pass2-G1-LPO85.3-013815_tdauda.txt;Denmaj;0.652
Car491744-2019-Pass1-Z1-WMParc04_tdauda.txt;Denmaj;0.954
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Denmaj;0.613
Car510597-2019-Pass1-Z4-51MEN64-2_tdauda.txt;Denmaj;0.683
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Denmaj;0.183
Car560091-2015-Pass1-Z2-M-HC255-003760_tdauda.txt;Denmaj;0.856
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Denmaj;0.436
Car560636-2015-Pass1-Z1-E-HC10001-017232_tdauda.txt;Denmaj;0.965
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Denmaj;0.43
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Denmaj;0.89
Car601276-2014-Pass1-A1-MNHN1260-10250_tdauda.txt;Denmaj;0.542
Car630929-2019-Pass1-Z2-US308-017534_tdauda.txt;Denmaj;0.303
Car640799-2014-Pass1-Z1-3769_tdauda.txt;Denmaj;0.756
Car650612-2018-Pass1-Z4-VC10-B10-HJ97-EC29-_tdauda.txt;Denmaj;0.502
Car650646-2018-Pass1-Z1-VC4-B4-GL107-EAz15-_tdauda.txt;Denmaj;0.694
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Denmaj;0.581
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Denmaj;0.968
Car660427-2016-Pass1-Z1-14903_tdauda.txt;Denmaj;0.799
Car660428-2016-Pass1-Z1-17926_tdauda.txt;Denmaj;0.888
Car660839-2016-Pass2-Z5-0_tdauda.txt;Denmaj;0.907
Car670611-2019-Pass3-Z4-US-S4U06036_tdauda.txt;Denmaj;0.845
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Denmaj;0.881
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Denmaj;0.923
Car680508-2019-Pass1-Z1-SM3_tdauda.txt;Denmaj;0.885
Car680733-2019-Pass2-Z1-0_tdauda.txt;Denmaj;0.505
Car690399-2020-Pass1-D2-SM-399D2_tdauda.txt;Denmaj;0.342
Car710005-2018-Pass1-E1-71DANOST7-7_tdauda.txt;Denmaj;0.924
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Denmaj;0.972
Car740498-2020-Pass2-Z2-S02_tdauda.txt;Denmaj;0.764
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Denmaj;0.578
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Denmaj;0.361
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Denmaj;0.811
Car770114-2020-Pass2-Z2-PV-20200918_tdauda.txt;Denmaj;0.768
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Denmaj;0.396
Car771323-2019-Pass1-Z1-VC1-LARCHANT_tdauda.txt;Denmaj;0.326
Car791077-2016-Pass2-Z1-UM12-017908_tdauda.txt;Denmaj;0.879
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Denmaj;0.293
Car810190-2018-Pass1-Z3-494S1_tdauda.txt;Denmaj;0.917
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Denmaj;0.899
Car811230-2017-Pass4-Z2-S4U00865-DCM_tdauda.txt;Denmaj;0.327
Car811443-2019-Pass2-Z1-MU205982_tdauda.txt;Denmaj;0.675
Car820083-2017-Pass2-Z1-61L_tdauda.txt;Denmaj;0.719
Car820108-2017-Pass1-Z1-46F_tdauda.txt;Denmaj;0.504
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Denmaj;0.246
Car830764-2017-Pass1-Z1-013676_tdauda.txt;Denmaj;0.946
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Denmaj;0.61
Car830887-2020-Pass1-H1-20200611_tdauda.txt;Denmaj;0.875
Car831301-2016-Pass2-A1-VC1-17006_tdauda.txt;Denmaj;0.224
Car831476-2015-Pass1-B1-VC1-17006_tdauda.txt;Denmaj;0.539
Car840639-2019-Pass1-A1-MC32-0_tdauda.txt;Denmaj;0.621
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Denmaj;0.973
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Denmaj;0.827
Car851589-2016-Pass3-Z1-01-160609_tdauda.txt;Denmaj;0.844
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Denmaj;0.936
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Denmaj;0.241
Car881323-2017-Pass1-Z1-88DAR268-47_tdauda.txt;Denmaj;0.58
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Denmaj;0.317
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Denmaj;0.971
Car910030-2020-Pass1-Z1-PaRecPR609804_tdauda.txt;Denmaj;0.992
Car910038-2020-Pass7-Z1-PaRecPR553333_tdauda.txt;Denmaj;0.56
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Denmaj;0.911
Car910319-2015-Pass1-Z4-C-C400TBDC64-011693_tdauda.txt;Denmaj;0.351
Car910345-2015-Pass1-Z1-F-C100TBDC48-017608_tdauda.txt;Denmaj;0.505
Car910358-2020-Pass1-Z1-017744_tdauda.txt;Denmaj;0.904
Car930033-2017-Pass1-Z1-U1_tdauda.txt;Denmaj;0.305
Car930053-2018-Pass1-C2-U1_tdauda.txt;Denmaj;0.321
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Drymin;0.566
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Egrgar;0.724
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Egrgar;0.334
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Egrgar;0.305
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Embcia;0.379
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Embcia;0.554
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Embcia;0.997
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Embcia;0.223
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Embcir;0.711
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Embcir;0.845
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Embcir;0.27
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Embcir;0.522
Car491081-2019-Pass1-D2-LPO85.3-013815_tdauda.txt;Embcir;0.895
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Embcir;0.404
Car560877-2019-Pass1-Z2-MU201079-S4U04822_tdauda.txt;Embcir;0.513
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Embcir;0.28
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Embcir;0.463
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Embcir;0.314
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Embcir;0.471
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Embcir;0.515
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Embcir;0.455
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Embcir;0.216
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Embcir;0.864
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Embcir;0.562
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Embcit;0.715
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Embcit;0.305
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Embcit;0.863
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Embcit;0.555
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Embcit;0.445
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Embcit;0.998
Car470028-2017-Pass1-Z1-CEN2-S2U17907_tdauda.txt;Embcit;0.749
Car480749-2020-Pass1-Z1-014864_tdauda.txt;Embcit;0.938
Car481050-2019-Pass2-Z1-340141_tdauda.txt;Embcit;0.668
Car481107-2019-Pass1-Z2-BL08-Boug_tdauda.txt;Embcit;0.533
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Embcit;0.989
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Embcit;0.529
Car491081-2019-Pass1-D2-LPO85.3-013815_tdauda.txt;Embcit;0.51
Car491744-2019-Pass1-Z1-WMParc04_tdauda.txt;Embcit;0.243
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Embcit;0.911
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Embcit;0.904
Car560877-2019-Pass1-Z2-MU201079-S4U04822_tdauda.txt;Embcit;0.998
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Embcit;0.953
Car590738-2018-Pass1-Z10-SMXU1-S4U07_tdauda.txt;Embcit;0.408
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Embcit;0.782
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Embcit;0.771
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Embcit;0.955
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Embcit;0.174
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Embcit;0.273
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Embcit;0.993
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Embcit;0.629
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Embcit;0.381
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Embcit;0.999
Car770804-2015-Pass1-Z1-L-C400HBD15-013740_tdauda.txt;Embcit;0.234
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Embcit;0.245
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Embcit;0.655
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Embcit;0.996
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Embcit;0.381
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Embcit;0.871
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Embcit;0.511
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Embcit;0.618
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Embcit;0.217
Car840706-2016-Pass1-Z7-US2102-009870_tdauda.txt;Embcit;0.51
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Embcit;0.917
Car851564-2018-Pass1-Z1-SMXU1B-017908_tdauda.txt;Embcit;0.584
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Embcit;0.889
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Embcit;0.906
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Embcit;0.355
Car910401-2019-PASS1-Z1-20190701_tdauda.txt;Embcit;0.527
Car930033-2017-Pass1-Z1-U1_tdauda.txt;Embcit;0.474
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Embmel;0.24
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Embmel;0.217
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Embmel;0.724
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Embsch;0.445
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Embsch;0.844
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Epical;0.57
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Epical;0.441
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Epical;0.854
Car630929-2019-Pass1-Z2-US308-017534_tdauda.txt;Epical;0.288
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Epical;0.618
Car810103-2018-Pass1-Z2-485S1_tdauda.txt;Epical;0.976
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Epical;0.185
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Epical;0.608
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Erirub;0.4
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Erirub;0.687
Car420396-2017-Pass6-Z5-SMXUS0_tdauda.txt;Erirub;0.766
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Erirub;0.988
Car440340-2020-Pass1-Z3-1LA3_tdauda.txt;Erirub;0.972
Car440400-2015-Pass1-Z4-E-EA252-017232_tdauda.txt;Erirub;0.476
Car450542-2019-Pass1-Z1-11787_tdauda.txt;Erirub;0.493
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Erirub;0.613
Car481107-2019-Pass1-Z2-BL08-Boug_tdauda.txt;Erirub;0.979
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Erirub;0.993
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Erirub;1
Car491081-2019-Pass1-D2-LPO85.3-013815_tdauda.txt;Erirub;0.999
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Erirub;0.692
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Erirub;0.676
Car500625-2018-Pass2-Z6-SMM-U1-S4U01060_tdauda.txt;Erirub;0.987
Car510597-2019-Pass1-Z4-51MEN64-2_tdauda.txt;Erirub;0.898
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Erirub;0.788
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Erirub;0.757
Car561685-2020-Pass1-Z1-B56-0113_tdauda.txt;Erirub;0.477
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Erirub;0.984
Car590738-2018-Pass1-Z10-SMXU1-S4U07_tdauda.txt;Erirub;0.8
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Erirub;0.857
Car620379-2018-Pass1-Z1-MC1-S4U01178_tdauda.txt;Erirub;0.503
Car630929-2019-Pass1-Z2-US308-017534_tdauda.txt;Erirub;0.299
Car650612-2018-Pass1-Z4-VC10-B10-HJ97-EC29-_tdauda.txt;Erirub;0.999
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Erirub;0.817
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Erirub;0.976
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Erirub;0.984
Car690464-2019-Pass3-Z3-CENCCP14_tdauda.txt;Erirub;0.269
Car710005-2018-Pass1-E1-71DANOST7-7_tdauda.txt;Erirub;0.644
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Erirub;1
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Erirub;0.999
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Erirub;0.596
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Erirub;0.488
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Erirub;0.788
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Erirub;0.324
Car771323-2019-Pass1-Z1-VC1-LARCHANT_tdauda.txt;Erirub;0.872
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Erirub;1
Car790910-2017-Pass1-Z3-1619031-170817_tdauda.txt;Erirub;0.496
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Erirub;0.75
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Erirub;0.346
Car811230-2017-Pass4-Z2-S4U00865-DCM_tdauda.txt;Erirub;0.881
Car830625-2016-Pass2-C1-VC1-7782195_tdauda.txt;Erirub;0.351
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Erirub;1
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Erirub;0.867
Car830885-2018-Pass6-Z2-PDMAJEU1_tdauda.txt;Erirub;0.832
Car830885-2018-Pass8-Z1-PDMAMAT1_tdauda.txt;Erirub;1
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Erirub;0.607
Car830927-2018-Pass1-Z1-PDMAMAT2_tdauda.txt;Erirub;0.998
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Erirub;0.332
Car840639-2019-Pass1-A1-MC32-0_tdauda.txt;Erirub;0.242
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Erirub;0.402
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Erirub;0.997
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Erirub;0.364
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Erirub;0.879
Car881323-2017-Pass1-Z1-88DAR268-47_tdauda.txt;Erirub;0.65
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Erirub;0.195
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Erirub;0.232
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Erirub;0.2
Car930017-2019-Pass1-Z2-XU101367-017691_tdauda.txt;Erirub;0.916
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Eumbor;0.763
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Eumbor;0.845
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Eumbor;0.175
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Eumbor;0.2
Car470016-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Eumbor;1
Car470028-2017-Pass1-Z1-CEN2-S2U17907_tdauda.txt;Eumbor;0.999
Car491081-2018-Pass1-G1-LPO85.3-013815_tdauda.txt;Eumbor;0.364
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Eumbor;0.888
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Eumbor;0.428
Car620379-2018-Pass1-Z1-MC1-S4U01178_tdauda.txt;Eumbor;0.781
Car640631-2020-Pass1-F2-S4U10404_tdauda.txt;Eumbor;0.822
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Eumbor;0.981
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Eumbor;0.917
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Eumbor;0.437
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Eumbor;0.432
Car790910-2017-Pass1-Z3-1619031-170817_tdauda.txt;Eumbor;0.479
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Eumbor;0.399
Car810103-2018-Pass1-Z2-485S1_tdauda.txt;Eumbor;0.5
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Eumbor;0.281
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Eumbor;0.294
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Eumbor;0.361
Car851564-2018-Pass1-Z1-SMXU1B-017908_tdauda.txt;Eumbor;0.9
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Eumbor;0.735
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Eumbor;0.738
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Eumbor;0.979
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Falcol;0.759
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Falsub;0.166
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Faltin;0.123
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Faltin;0.403
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Faltin;0.8
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Faltin;0.603
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Faltin;0.599
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Faltin;0.543
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Faltin;0.267
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Faltin;0.447
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Fichyp;0.999
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Fichyp;0.472
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Fichyp;0.294
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Fichyp;0.642
Car440340-2020-Pass1-Z3-1LA3_tdauda.txt;Fichyp;0.176
Car440400-2015-Pass1-Z4-E-EA252-017232_tdauda.txt;Fichyp;0.19
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Fichyp;0.564
Car450542-2019-Pass1-Z1-11787_tdauda.txt;Fichyp;0.748
Car470028-2017-Pass1-Z1-CEN2-S2U17907_tdauda.txt;Fichyp;0.279
Car480982-2019-Pass1-Z1-AM12-Boug_tdauda.txt;Fichyp;0.469
Car481050-2019-Pass2-Z1-340141_tdauda.txt;Fichyp;0.518
Car481107-2019-Pass1-Z2-BL08-Boug_tdauda.txt;Fichyp;0.56
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Fichyp;0.693
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Fichyp;0.955
Car491081-2018-Pass1-G1-LPO85.3-013815_tdauda.txt;Fichyp;0.885
Car491081-2019-Pass1-D2-LPO85.3-013815_tdauda.txt;Fichyp;0.518
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Fichyp;0.927
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Fichyp;0.75
Car500625-2018-Pass2-Z6-SMM-U1-S4U01060_tdauda.txt;Fichyp;0.959
Car510597-2019-Pass1-Z4-51MEN64-2_tdauda.txt;Fichyp;0.971
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Fichyp;0.378
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Fichyp;0.935
Car590738-2018-Pass1-Z10-SMXU1-S4U07_tdauda.txt;Fichyp;0.39
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Fichyp;0.896
Car650612-2018-Pass1-Z4-VC10-B10-HJ97-EC29-_tdauda.txt;Fichyp;0.46
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Fichyp;0.959
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Fichyp;0.987
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Fichyp;0.96
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Fichyp;0.729
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Fichyp;0.918
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Fichyp;0.801
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Fichyp;0.988
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Fichyp;0.434
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Fichyp;0.752
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Fichyp;0.366
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Fichyp;0.966
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Fichyp;0.96
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Fichyp;0.937
Car830885-2018-Pass6-Z2-PDMAJEU1_tdauda.txt;Fichyp;0.918
Car830885-2018-Pass8-Z1-PDMAMAT1_tdauda.txt;Fichyp;0.895
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Fichyp;0.397
Car830927-2018-Pass1-Z1-PDMAMAT2_tdauda.txt;Fichyp;0.291
Car831301-2015-Pass1-B1-VC1-17006_tdauda.txt;Fichyp;0.849
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Fichyp;0.594
Car840639-2019-Pass1-A1-MC32-0_tdauda.txt;Fichyp;0.195
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Fichyp;0.636
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Fichyp;0.993
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Fichyp;0.96
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Fichyp;0.654
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Fichyp;0.92
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Fichyp;0.386
Car930017-2019-Pass1-Z2-XU101367-017691_tdauda.txt;Fichyp;0.505
Car930033-2017-Pass1-Z1-U1_tdauda.txt;Fichyp;0.89
Car930053-2018-Pass1-C2-U1_tdauda.txt;Fichyp;0.776
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Fricoe;0.653
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Fricoe;0.285
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Fricoe;0.71
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Fricoe;0.825
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Fricoe;0.553
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Fricoe;0.555
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Fricoe;0.344
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Fricoe;0.194
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Fricoe;0.181
Car690399-2020-Pass1-D2-SM-399D2_tdauda.txt;Fricoe;0.151
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Fricoe;0.391
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Fricoe;0.233
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Fricoe;0.249
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Fricoe;0.283
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Fricoe;0.659
Car830927-2018-Pass1-Z1-PDMAMAT2_tdauda.txt;Fricoe;0.34
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Fricoe;0.23
